Datetime,Concentration,Country_code,Country,City,Pollutant,Year,Month,Day
2015-09-07 00:00:00+01:00,14.19,IS,Island,Reykjavík,PM10,2015,9,7
2015-09-08 00:00:00+01:00,5.5,IS,Island,Reykjavík,PM10,2015,9,8
2015-09-09 00:00:00+01:00,23.1,IS,Island,Reykjavík,PM10,2015,9,9
2015-09-10 00:00:00+01:00,5.49,IS,Island,Reykjavík,PM10,2015,9,10
2015-09-11 00:00:00+01:00,9.93,IS,Island,Reykjavík,PM10,2015,9,11
2015-09-12 00:00:00+01:00,5.26,IS,Island,Reykjavík,PM10,2015,9,12
2015-09-13 00:00:00+01:00,6.68,IS,Island,Reykjavík,PM10,2015,9,13
2015-09-14 00:00:00+01:00,7.05,IS,Island,Reykjavík,PM10,2015,9,14
2015-09-15 00:00:00+01:00,11.96,IS,Island,Reykjavík,PM10,2015,9,15
2015-09-16 00:00:00+01:00,11.18,IS,Island,Reykjavík,PM10,2015,9,16
2015-09-17 00:00:00+01:00,16.5,IS,Island,Reykjavík,PM10,2015,9,17
2015-09-18 00:00:00+01:00,8.86,IS,Island,Reykjavík,PM10,2015,9,18
2015-09-19 00:00:00+01:00,9.35,IS,Island,Reykjavík,PM10,2015,9,19
2015-09-20 00:00:00+01:00,6.22,IS,Island,Reykjavík,PM10,2015,9,20
2015-09-21 00:00:00+01:00,8.02,IS,Island,Reykjavík,PM10,2015,9,21
2015-09-22 00:00:00+01:00,8.26,IS,Island,Reykjavík,PM10,2015,9,22
2015-09-23 00:00:00+01:00,7.75,IS,Island,Reykjavík,PM10,2015,9,23
2015-09-24 00:00:00+01:00,8.94,IS,Island,Reykjavík,PM10,2015,9,24
2015-09-25 00:00:00+01:00,9.0,IS,Island,Reykjavík,PM10,2015,9,25
2015-09-26 00:00:00+01:00,5.75,IS,Island,Reykjavík,PM10,2015,9,26
2015-09-27 00:00:00+01:00,2.82,IS,Island,Reykjavík,PM10,2015,9,27
2015-09-28 00:00:00+01:00,3.56,IS,Island,Reykjavík,PM10,2015,9,28
2015-09-29 00:00:00+01:00,4.06,IS,Island,Reykjavík,PM10,2015,9,29
2015-09-30 00:00:00+01:00,15.25,IS,Island,Reykjavík,PM10,2015,9,30
2015-10-01 00:00:00+01:00,13.34,IS,Island,Reykjavík,PM10,2015,10,1
2015-10-02 00:00:00+01:00,14.15,IS,Island,Reykjavík,PM10,2015,10,2
2015-10-03 00:00:00+01:00,11.56,IS,Island,Reykjavík,PM10,2015,10,3
2015-10-04 00:00:00+01:00,4.66,IS,Island,Reykjavík,PM10,2015,10,4
