Location,Year,Percent deaths,upper,lower
France,1992,0.0338629154146287,0.0369365208477616,0.0293989554547393
France,1993,0.0340307709664167,0.0370013221576034,0.0295172196177028
France,1994,0.0340056475796463,0.0370245716979423,0.0294465059631794
France,1995,0.034204271489822,0.0371461866452201,0.0298248614136628
France,1996,0.034370484441537,0.0374184692615862,0.0299250643508015
France,1997,0.0342845558185433,0.0373944016662403,0.0298613533759232
France,1998,0.0337753911307163,0.0369097667284771,0.0294619551581104
France,1999,0.0326358298635388,0.0359184141335383,0.0285903139066514
France,2000,0.0299135040037013,0.033817880940908,0.0263624831111852
France,2001,0.0284891018406281,0.0329518342535519,0.0249074527039366
France,2002,0.0278307848221084,0.0326149499946887,0.0242389835914518
France,2003,0.0274700911294063,0.0325870810341375,0.0239704816093197
France,2004,0.0271193981790103,0.0329232891052905,0.0234131405351013
France,2005,0.0270689872511854,0.032900247170378,0.0232373236798332
France,2006,0.0268245040540704,0.0327376081315261,0.022920233745659
France,2007,0.0268820254859016,0.0330032834051103,0.0228773645503246
France,2008,0.0269636055143763,0.0331025695244371,0.0228595045152789
France,2009,0.0270024290848918,0.0332918347752783,0.0228787006075759
France,2010,0.0271592625504301,0.0335829084594353,0.0228304701415815
France,2011,0.0275009857549304,0.0339735079600697,0.0230440159886029
France,2012,0.0278241614826111,0.0340658981635837,0.0232190159250432
France,2013,0.0280847452103478,0.0342803872201042,0.0234548762529948
France,2014,0.0281464086160244,0.0346480728627918,0.0232145401159206
France,2015,0.0286546398660497,0.0347943512778695,0.0236731134996619
France,2016,0.0287931669037156,0.0347753342001161,0.0236328429574797
France,2017,0.02898177087792,0.0350153869246158,0.0237871080098498
France,2018,0.029086676369118,0.0353562454824517,0.0236886055737311
France,2019,0.0291243812228766,0.0354686208072135,0.0237119481864308
Germany,1990,0.0340162902194413,0.0397803873120203,0.031190134839582
Germany,1991,0.0341410542424952,0.039821339961738,0.0313363688002409
Germany,1992,0.0342379364360296,0.0396586407012894,0.0314048057968373
Germany,1993,0.0343723764081203,0.039446610336919,0.0315398580383776
Germany,1994,0.0342775852975357,0.0392626886425663,0.0314702684198695
Germany,1995,0.0341005132332354,0.0391095744596161,0.0311932852399021
Germany,1996,0.0337746093598853,0.0391315461362038,0.030833338551656
Germany,1997,0.0332925248534267,0.0389920648655629,0.0303691969470767
Germany,1998,0.0328842444936838,0.0387919767756366,0.0298533328596142
Germany,1999,0.0325145121570259,0.0386110858220626,0.0295378684005952
Germany,2000,0.0320558515763932,0.0382395456461913,0.0291076798895731
Germany,2001,0.0317289601041062,0.038086530534322,0.0288160024334384
Germany,2002,0.031993659902168,0.0383488072535374,0.028985277976777
Germany,2003,0.0324934163462718,0.0389464197472598,0.0293640661955051
Germany,2004,0.0325507902257501,0.0392167773129274,0.0294803893373276
Germany,2005,0.0329933336557185,0.0396094593176141,0.0298852219744157
Germany,2006,0.0335056783945388,0.0401063808990335,0.0303900770362412
Germany,2007,0.0343830008908778,0.040760959269356,0.0311543491996597
Germany,2008,0.0354397116832793,0.0417754855480175,0.0320008111983846
Germany,2009,0.0368323724327883,0.0428814209384727,0.0331691246115326
Germany,2010,0.0380748005964509,0.0439024714150284,0.0342673865591573
Germany,2011,0.0390590544031981,0.0448154542646958,0.0352668936521967
Germany,2012,0.0400471274481372,0.0456527518395036,0.0360403055463024
Germany,2013,0.040963723254589,0.0462948541526923,0.0370055184808691
Germany,2014,0.0414883597040307,0.0468989746737939,0.0373750587762198
Germany,2015,0.0422229317320113,0.0471916962539156,0.0380340363780732
Germany,2016,0.0423154712712201,0.0474134547419936,0.0378857485475507
Germany,2017,0.0420883099217063,0.0474983915612431,0.0372680423121412
Germany,2018,0.0418396860726048,0.0477221691152301,0.0365878698156453
Germany,2019,0.0415621217655175,0.0477039769342892,0.0359905920168149
Greece,1990,0.0257427565996831,0.0279901979503823,0.0232063033452131
Greece,1991,0.025332292659776,0.0276150858876765,0.0229462711145028
Greece,1992,0.0250834686887934,0.0275517137566289,0.0226574936914716
Greece,1993,0.0249257533841985,0.027549441344612,0.0224711175837122
Greece,1994,0.024845679621176,0.0275542629677579,0.0223320222826885
Greece,1995,0.0250819372992691,0.0279446417768548,0.0224840941799358
Greece,1996,0.0253499655207232,0.0283023874215861,0.022653379816254
Greece,1997,0.0259165092567602,0.0287856009215704,0.0231600331325076
Greece,1998,0.0264374618189313,0.0293549944115063,0.0235765063215642
